Review ID,Review Date,Review Content,Listing Title,Neighbourhood,City,State,Country,Room Type,Room Price,Room Availability
2076078,2014-02-15,"We had a great time, nice flat in a great neighbourhood! It's located in the middle of the gothic area but still pretty quiet though the balconys are not facing any main street. If you're looking for a lot of privacy it's not recommended as the building across is very near and everything is visible. The only cons we could find was that there was no AC and in August that's almost a must. So all in all a great place and a great city!",Charming Balcony Flat In Gotico ,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Catalonia,Spain,Entire home/apt,69,343
20959677,2013-04-01,"Place is adorable! There were tasty snacks and coffee-making ability in the room, so that was nice. Nothing in Venice is exactly easy to find, but this was close - we found it with no wrong turns! Really lovely entrance, and great canal view out the living room and bedroom windows. ",Querini San Marco B&B - Studio 6,Castello,Venice,Veneto,Italy,Private room,100,288
30512432,2013-12-12,"Very nice trip in NY! Edda was wery friendly with us. I recommand this host . About the place, it close to the subway and it safe :) ",Full of Harlem Soul & Charm,Harlem,New York City,New York,United States,Private room,75,339
33542891,2012-06-28,It was a nice trip and Roger gave us clear guide in the city as well as nice host. The room was exactly as described and photographed. Thanks a lot for the warm host!,"Safe, Quiet, & Bright Apt Near T!",Allston,Boston,Massachusetts,United States,Private room,120,274
34307932,2012-07-29,"Me and my boyfriend had a great stay in Frederic's appartment for a week. The apartment is big and everything you might need is present (oven, dishwasher, washing machine and a great espresso machine). The shower is very chique and there was more than enough hot water, even on the hotter summer days. We really liked the home made design of the kitchen and bathroom. The neighbourhood was fine. Supermarket and a good bakery around the corner and lots of Indian shops to buy fruit and vegetables. Only thing we missed was a nice little French cafe to eat our morning croissant and coffee. We got good instructions to get to the apartment from Charles de Gaulles and public transportation by metro or bus is available around the corner of the flat. Frederic's friend Clemence was very nice and flexible in meeting us for the exchange of the keys at the beginning and the start of the holiday, which was great.",Nice 2 rooms bw Montmartre/StMartin,Entrepôt,Paris,Île-de-France,France,Entire home/apt,72,85
36852357,2013-03-31,"Mark was a great host.  His emails, maps, and books about the history of Chicago were helpful and informative.  He also had great suggestions for restaurants nearby.  I appreciated the fact that Mark didn't hesitate to answer my last minute questions- even when he was out of the country!  The space was clean, convenient and comfortable.  My son and I stayed for a week and had a great time.  We felt safe wandering the neighborhood, taking the Blue Line and using Uber.  This is a great listing!",Modern Logan Square Condo,Logan Square,Chicago,Illinois,United States,Entire home/apt,129,349
21849464,2014-07-24,A wonderful space.  Everything was provided and the host was awesome.  Cozy.  Clean.  Good vibe.  The neighborhood was down to earth and everyone was so cool.  Getting around was real easy and simple.  I highly recommend staying here and hope it's available when I return in three months.,Cozy Harlem One Bedroom w Garden,Harlem,New York City,New York,United States,Entire home/apt,115,304
14283430,2014-06-09,"Available host, great location and comfortable beds. The apartment was a bit small for us (6 adults), especially the bathroom, but globally we had a very nice stay!",WINTER OFFER - JANUARY - 60eur!!!!,el Poblenou,Barcelona,Catalonia,Spain,Entire home/apt,90,327
47355526,2012-08-05,Manuel was very sweet and helpful! Very nice and quiet apartment and very nice host.,"Bernabéu, Twin Bedroom, Breakfast",Berruguete,Madrid,Comunidad de Madrid,Spain,Private room,16,112
14473790,2014-09-15,"We had a great stay in Barcelona at Julias Appartement! It's really the perfectly located. We could reach everything very easy. It's just a few Meters to the boqueria market, to Pl. Catalunya and to the Metro stations. The Appartement itself is very clean and calm. The only thing we recognized in the Morning were the birds in the backyard. Great! We'll come back! ",LOFT&TERRACE&PARKING CATALUNYA SQ.,el Raval,Barcelona,Catalonia,Spain,Entire home/apt,95,351
10292472,2013-05-02,"Samantha was great at being in touch in the lead up to my visit, providing speedy responses to any questions I had. The room was a good size and the bed was extremely comfortable. It was good to have my own bathroom. The house is a good size and in a fabulous location. Samantha was away during my stay but her friend who was housesitting was really lovely. ",Cosmopolitan Paddington- King Room,Woollahra,Sydney,New South Wales,Australia,Private room,150,86
46406040,2013-01-17,"Another week, another stay. All good as always! Thanks Anne-Catherine!",Chic & Cosy in center Brussels!,Bruxelles,Brussels,Brussels,Belgium,Entire home/apt,120,340
15633199,2012-12-24,"Yes, she makes that we feel like we are in aour house. Even she help us by  messages gave us directions on how to go somewhere.Yes, coincided, her house is very nice and has everything you need, The only detail is that her cat is not very friendly to strangers.The neighborhood is very nice and is near to the center and public transport.",Modern atelier apartment in centre!,Westerpark,Amsterdam,North Holland,The Netherlands,Entire home/apt,75,30
9088262,2013-08-11,"Jean-Baptiste's accommodation is spacious, clean and very convenient. Located directly at a Paris Metro stop (Chevaleret on 6 line) on Boulevard Vincent-Auriol, it is perfectly situated on the Left Bank of the River Seine to give visitors to Paris the perfect combination of central location and interesting neighborhood. Between Bercy Village and Butte-aux-Cailles, two of Paris's coolest areas. The room we stayed in is HUGE!!! Boulangerie/Patisserie, Cafes, Supermarkets, Bookshop, Spa, all right outside the door!!! Jean-Baptiste is an excellent host, friendly and kind! He provided us with everything we needed, including everything for a full breakfast. Love the fresh O.J.!!! We can wholeheartedly recommend Jean-Baptiste!!!",Room (chambre) near Bercy (M6) wifi,Gobelins,Paris,Île-de-France,France,Private room,42,224
15065827,2014-10-02,Our time at shana's flat was wonderful and the commuication with shana was really easy and without stress!!!! the flat is really close to the city and in a nice neighbourhood so don't hesitate and book this!!!!! ,Cow Hollow 2 Bed 1 Bath Flat,Marina,San Francisco,California,United States,Entire home/apt,200,357
25454059,2013-03-27,Amazing appartment on walking distance of all the city highlights. Friendly host. If i ever go back to athens i would defenitly book this appartment again. Safe neighbourhood,Cosy apartment near Acropolis,ΓΚΑΖΙ,Athens,Attica,Greece,Entire home/apt,50,298
17782217,2014-03-24,"My Experience here could not have been better. I felt welcome from the second I walk in the door to the second I left a week later. Jane and her husband are gracious hosts that provided a great experience. Breakfast was out every morning and it was great to get to know my hosts better while eating in the morning. I would recommend stay here to anyone, for any length of time ",Cozy comfort and convenience in DC,"Cathedral Heights, McLean Gardens, Glover Park",Washington,D.C.,"District of Columbia, United States",Private room,99,329
47981441,2012-11-15,A nice townhouse in a good location. This place had all the amenities we needed. Also there is a nice cafe just around the corner with amazing breakfast! ,"The ""Corner shop"" in Darlington",Sydney,Sydney,New South Wales,Australia,Entire home/apt,131,273
33890110,2014-06-04,The host canceled this reservation 70 days before arrival. This is an automated posting.,Upper East Side with outdoor,Upper East Side,New York City,New York,United States,Entire home/apt,130,28
40809543,2012-02-25,"Nice reception, the flat was delivered with flowers, clean linen, towels and new soap. Felt like a hotel",NoLita Design Studio,Nolita,New York City,New York,United States,Entire home/apt,180,65
39594982,2012-12-09,"We loved being right in the heart of 9 streets and in a beautiful canal house.  The views from the front rooms were incredible! There were two bicycles available for our use whenever we wanted them and someone was always around to answer questions because they own the store on the ground floor.  We had lots of space for our family of 5 with 3 teenagers. Each or our kids had their own bedroom. The area felt safe at all times of the day and night and we were comfortable having the kids go out exploring on their own. there was lots to see and do right in the area, great restaurants, shopping, sight seeing and night life. Highly recommend staying in this house. ",AMSTERDAM CANALHOUSE 9 STREETS,Centrum-West,Amsterdam,North Holland,The Netherlands,Entire home/apt,294,191
45315131,2013-12-23,"Jay's flat is modern and clean, has a great location only moments away from restaurants and shops, and all communication with Jay was friendly and helpful. Great air bnb hosts, thank you for a lovely stay!","Clapham Common, London - 1 Bed Flat",Lambeth,London,England,United Kingdom,Entire home/apt,100,257
18465181,2013-03-13,The reservation was canceled 11 days before arrival. This is an automated posting.,"Nice, quiet and central room-MITTE ",Osloer Straße,Berlin,Berlin,Germany,Private room,34,356
15791938,2012-02-15,"Victoria was a wonderful host, she even bought me croissants and coffee on numerous occasions and sparking water. The Basement Studio is well lit and seems as though it is immersed in the garden. I liked the wooden bench tops and the bed is very comfortable. Stoke Newington is one of my favourite areas in London. I enjoyed interacting with her very friendly children and found their chatter added to the atmosphere--part of the reason airbnd beats hotel accom is because you feel your part of a warm, lived in, distinctive space, and Victorias place is certainly all of these. ",Garden Studio in family home,Hackney,London,England,United Kingdom,Entire home/apt,55,281
24956872,2014-06-06,Mathilde and her roommate are both very nice people and super helpful if it's your first time in Paris. Warning they are on the sixth floor if your handicapped or have trouble with many flights of stairs. Their apartment is very nice inside and their neighbors are all friendly. Overall it was a great trip and we would recommend this place to anyone!,Nice room - rue de Maryrs,Opéra,Paris,Île-de-France,France,Entire home/apt,110,2
9111880,2012-12-19,"Serge is a really nice guy, excelent host! I trully recomend him!The studio is nice for one person, the neigborhood is great, safe and beautiful. I had a very pleasant stay at Serge's place.",Studio sunny near Eiffel Tower ,Passy,Paris,Île-de-France,France,Entire home/apt,33,256
45558364,2013-06-28,"The apartment is big and spacious. Good sized beds and clean and spacious toilets. The facilities (pool, gym and spa) are clean and a good addition to the value. Location is good and convenient to make home living easy.",Resort living at Rockdale plaza,Rockdale,Sydney,New South Wales,Australia,Entire home/apt,141,306
43512577,2014-12-18,"Kati's a nice host and really helpful. The location is perfect, everything what you need is close to the apartment, restaurants, shops and public transportation. The room is clean and cosy. Me and my brother loved to stay at Kati's place! ",light and nice room fully furnished,Frankfurter Allee Süd FK,Berlin,Berlin,Germany,Private room,29,325
10842156,2012-05-16,The flat is simply amazing! The furniture is half vintage and half modern..a perfect mix! Schöneberg is a district that shows how Berliner lives...it's a way to experience Berlin like a local!Maria Teresa was very nice to show us where have dinner..we arrived quite late in the evening!,Apartment Berlin,Schöneberg-Nord,Berlin,Berlin,Germany,Entire home/apt,49,302
29977494,2013-09-19,"This is a lovely apartment in a lovely part of Paris. It was very clean and tastefully decorated throughout in a modern style. The king size bed is very comfortable. The kitchen is very well equipped with a halogen hob and modern electric oven, washing machine and dishwasher. There is lots of kitchen equipment should you choose to cook. The bathroom is beautifully decorated and the shower is superb. Eric made us feel very welcome and he left us with very clear instructions as to how everything worked. We liked the location too. There were lots of small food shops and restaurants nearby with a beautiful park. It was easy to get around using either the metro or by bus.We would recommend this apartment to our friends.",Cosy 85-sqm  apt near Montmartre.,Batignolles-Monceau,Paris,Île-de-France,France,Entire home/apt,175,328
37117583,2012-04-20,Alex is a very considerate airbnb host. He made sure I was comfortable in his home and even took the time to show me around the city. I had an amazing time and would definitely stay with Alex again,Good Vibes in the heart of BXL !,Ixelles,Brussels,Brussels,Belgium,Shared room,16,326
123549,2014-07-11,"Easily my Boston trip has been the highlight of my almost 4 months vacation in both East and West Coast thanks to Amy and Jim. I was never in a hurry each day to leave the house because it felt so comfortable and the view was spectacular. I would even try to go back home early to catch the sunset. Which I even did on my last day so I could take souvenir photos. The buffet breakfast is indeed available all day! And yes the brewed coffee is from dunkin' donuts! :-) I even had home cooked meals courtesy of the couple and another very friendly chap from Spain renting the other room, who cooked us paella and Spanish omelette. And it was really good considering it was his first time to cook. The home cooked meals though do not come free with the stay and have to be earned according to Amy :-). So be nice!The neighborhood is charming, quiet and friendly. I hope you all get to see the nice old Buick near the house that a very friendly neighbor owns. I was told JFK rode that very car way back! Yes the airport is near but you will never be bothered by the noise unless you are a vampire who needs to sleep in the day :-). There is a beach nearby and the place is surrounded by 3 yacht clubs. Believe me there are more planes and boats than cars in this area. It is a perfect place for running/jogging if you're one of those coming over for the annual Boston marathon or just simply a fitness buff. Bring a windbreaker though, it can get chilly.Amy and Jim would gladly suggest you places and restaurants that most locals rave about. And if you have your thinking cap with you the couple will regale you with the most charming and witty conversations about politics, culture and desperate housewives :-).     ",Temporary Housing Boston,East Boston,Boston,Massachusetts,United States,Private room,70,346
1183893,2012-06-28,"We loved the place, Carmen's house is very good for bnb guests. We stayed for 7 days, enjoying the simple but very good room, bathroom and kitchen. We used the sittingroom for our dayly breakfast. Other guests were there in the other guestroom, everybody very friendly and quiet. Even a 1 year old baby was a perfect guest! ",NICE ROOM NEAR BEACH & CITY CENTER,el Fort Pienc,Barcelona,Catalonia,Spain,Private room,37,356
26969508,2012-01-05,Great location and Bridgette was very accommodating. Clean room and comfy bed. Beautiful view out of living room. Highly recommend staying here if in Sydney.  ,"Watsons Bay, Harbour View, Pool",Woollahra,Sydney,New South Wales,Australia,Private room,141,341
34830730,2012-05-12,"Deep is awesome! He gave me space when I needed it, and he was responsive when I needed him. His place is clean, quite, and welcoming. His place is downtown and the view is great. He had great recommendations for things to do in the city.I had a couple special requests and Deep was easy to work with. We also watched the Blackhawks win game 4 of the NHL (email hidden). It was a great time!","Not just have a view, stay in it",Loop,Chicago,Illinois,United States,Private room,95,55
20295270,2013-03-30,Great location and friendly host. The place being in the basement is most of the time not as bright as in the pictures.,BLOOMSBURY LONDON BIG STUDIO 20/1,Camden,London,England,United Kingdom,Entire home/apt,99,319
11707272,2014-11-08,"How delightful to be welcomed by Spencer when we stayed with him recently!We enjoyed the apartment, perfect location & chatting with Spence.While the street below was a bit noisy for us country folk, I think a pair of ear plugs would fix that easily.Spencer provided everything we needed, even giving me some of lovely coffee beans to take home & try!Thanks so much for opening your home to us spencer, you are a generous and sensitive host.And We hope Oscar has settled into your new routine Spencer!CheersDebPS LOVE your coffee beans. Just finished them off this morning :)",Inner City Resort with Gym and Pool,Sydney,Sydney,New South Wales,Australia,Private room,89,257
11656316,2013-05-03,"We loved staying at Natasha's and Kai's gourgeous victorian house! It is very tastefully decorated and clean. Though we didn't get to meet Natasha that often, the times we met, we really enjoyed talking to her. She's a great host - very friendly and open-minded. If we'd come back to San Francisco, we'd definitely want to stay at their place again!",Traditional Mission Victorian,Mission,San Francisco,California,United States,Private room,110,330
36031250,2012-07-19,"Evita was a great host. We came a little late due to our flight and it was great that she offered to come meet us at the nearest station. Once we reached her home, she was extremely welcoming and helpful. She sat us down and let us know all the attractions that our close by. Her place is extremely artsy and endearing. It was only one night, but I enjoyed my time there. ",Studio center of traditional Athens,ΠΕΤΡΑΛΩΝΑ,Athens,Attica,Greece,Entire home/apt,44,349
10280148,2012-07-23,"Ed has been very friendly and he has always quickly answered to my mails. the appartement was clean, the room as well, big enough and we could even have used the kitchen and the appartment is well situated near to 2 metrostops and a great sushi restaurant ;). yep, to recommend! :)",Double room at Barcelona centre!!,la Nova Esquerra de l'Eixample,Barcelona,Catalonia,Spain,Private room,35,348
3831270,2012-07-31,"Excellent accommodation - was exactly as it look in the pictures, very well equipped and perfect for our needs. Although not very central, the local buses were easy and frequent enough that getting out and about was not a problem (the route information in the flat was a great help, as was the wifi). Good local facilities (shops) too. Colleen and Michael were friendly and welcoming hosts. Can't fault it!",Maroubra Studio,Randwick,Sydney,New South Wales,Australia,Entire home/apt,85,228
44047915,2013-09-20,"This was one of my favorite spots ever in NY.  The location is perfect.  The place was perfect.  It is so comfortable and the view is really cool.  Leslie is an excellent host.  Also, just to add this place is very spacious for a New York location.  I will be staying here whenever I can while in NYC.  Thank you Leslie.",UNION SQUARE/EAST VILLAGE BEAUTIFUL,East Village,New York City,New York,United States,Entire home/apt,170,32
23868290,2014-08-20,I loved Vanick and Deborah's home. A perfect place for me to unwind after working all day. I will for sure be trying to stay there next time I'm in town.,Charming Private Castro Studio,Castro/Upper Market,San Francisco,California,United States,Entire home/apt,135,341
21525429,2014-09-27,"Celine's brother Gilles is really kind and wonderful guy. Even it was a late night when we arrived in Paris, he gave us lots of information about paris. Also gilles was leaving water in front of door when I was sick... I think he is really thoughtful person. It was a pleasure to meet him. Merci beaucoup Gilles.",STUDIO 2 STEPS FROM THE CHAMPS ELYSEES,Élysée,Paris,Île-de-France,France,Entire home/apt,30,318
26239266,2012-11-07,"Conrads flat is perfect to discover the city of London. Either by feet or bus or underground. It offers nice proportions, a kitchen providing basics for cooking, separated rooms and a map full of recomendations.  We loved it.","London, within earshot of Big Ben ",Lambeth,London,England,United Kingdom,Entire home/apt,80,288
30332616,2014-10-28,"Gigi was great - she made sure that we had a great visit. Thanks, Gigi!",★COZY 2BEDS APT PRIME EAST VILLAGE ,East Village,New York City,New York,United States,Entire home/apt,199,305
23969316,2013-08-28,"The apartment was great! Clean and all the comforts of home, sad we couldn't stay longer. Close to all that Manly has to offer, as well a two minute wall from fresh water! Jess as a great in organizing the keys as well as local suggests for restaurants and brekkie!", Ocean view luxury apartment,Warringah,Sydney,New South Wales,Australia,Entire home/apt,175,217
44052650,2012-11-25,"Super cute and stylish house w/ plenty of room.  Immaculately clean w/ great amenities.  Cool AC, well appointed TV system and clean sheets/towels.  Nice, quiet neighborhood close to beautiful Echo Park and the bars/restaurants on Sunset (highly recommend Guisados for tacos).  Easy parking and as a bonus, great front porch, music room, and in-unit laundry.  The hostess, Katie, was super accommodating and responsive.  She was quick to offer neighborhood suggestions and was available to answer any questions we had about the place throughout the week we stayed there.  Truly a great experience.  Would definitely recommend for people looking for the feeling of what it would be like to live in LA...not just visiting as a tourist.  Also, the house is very close to the trendy Silver Lake neighborhood (check out Silver Lake Ramen (try ordering for pick up as it get's pretty busy).  Overall, great place.  We didn't want to leave!",Beautiful Craftsman Echo Park Home,Echo Park,Los Angeles,California,United States,Entire home/apt,135,87
21021584,2013-07-29,"Dani is accommodating and professional.  We stayed in two separate properties both of which were clean and well maintained.  The location is great because south congress is easily walkable but you also have your distance from that area where you get no noise and it is extremely quiet.  All in all, dani's properties are like well oiled machines with a great aesthetics and you (and your family) will feel comfortable and relaxed immediately.  ",Stunning Urban Oasis Near SoCo & DT,78704,Austin,Texas,United States,Entire home/apt,199,327
10584872,2012-11-07,"It was a great apartament. The kitchen was very complete. Misión st isnt very nice, but Valencia is awesome and there are buses and subways near by. It has a big patio and we made a bbq. We recommend this place! ",Cute Private 2Br Apt in the Mission,Mission,San Francisco,California,United States,Entire home/apt,179,352
35691725,2013-10-28,The flat was perfect for our stay. Communication was easy and straightforward and I would stay there again. ,studio loft apartment in Kreuzberg,südliche Luisenstadt,Berlin,Berlin,Germany,Entire home/apt,160,306
29876483,2014-04-04,"Hi, my boyfriend and I had a few fantastic days in Barcelona and this is also thanks to Gerson and his wonderful flat!We were warmly welcomed by Gerson and the flat was is very good shape, just as in the description -quiet, tidy, fully equipped with what one could wish to feel like home!I highly recommend Gerson's flat, it is close by the city centre and in a safe, nice area.",Apartment Loft Duplex  Piso Parking,la Sagrera,Barcelona,Catalonia,Spain,Entire home/apt,60,347
26853258,2014-02-05,"The host was lovely, on arrival I was offered a cup of tea and shown around the flat. I had a really nice stay, comfortable and easy to find. Close to clapham junction for transport and regular bus services.",BRIGHT COSY ROOM,Wandsworth,London,England,United Kingdom,Private room,34,337
43541667,2014-08-27,The host canceled this reservation 34 days before arrival. This is an automated posting.,Craftsman in the heart of SE PDX,Richmond,Portland,Oregon,United States,Entire home/apt,225,354
39091546,2012-07-10,"Tom was the perfect host. The apartment was very nice and in a good location, and the check in/out process was easy. Tom was communicative throughout and everything I needed for my stay was provided. I would definitely recommend.",Beautiful & Perfectly Located Flat,Lambeth,London,England,United Kingdom,Entire home/apt,125,151
18798322,2012-12-14,"We enjoyed our stay at David and Janet's place. They were friendly and helpful, and gave us a tour of their interesting house. The guest space was surprisingly roomy, especially compared with other places we've stayed at in the past that were more expensive. The location was close to the Williamsburg Bridge, which we traversed many times, and there were several nearby subway lines. ","Unique, SUSTAINABLE, Convenient!",Williamsburg,New York City,New York,United States,Entire home/apt,175,315
97586,2012-02-14,"Soho is starsville; the centre of the Universe, USA, New York, NYC, Lower Manhattan, Soho.Beautiful digs for beautiful people abound in Soho but space is at a premium. If you're like us you like some room to move, in style. This apartment offers space and so much more, in a style you're accustomed to.Beautifully appointed and, at least from a NYC perspective, quiet, Sohoflat is an oasis of calm and respite in fabulous, frantic and pulsating New York City. Exit your capsule and embrace all NYC has to offer- on your doorstep. From BunSoHo to Boqueria to Balthazar to Buddakan. From Crosby St to Greene St to Spring St to Lafayette St. From John Varvatos to All Saints to Chanel to Design Within Reach to Moss. Then there's the subway to venture further afield.....There are no copies in Sohoflat - everything is real from the perfectly mismatched Eames dining chairs to the Bisazza bathroom. Whilst the fully equipped kitchen will help inspire your culinary skills we couldn't resist dining out every night.If you take pride in your surroundings and respect what is on offer, Sohoflat is for you. If you don't care for quality and location, location, location then look elsewhere. Host loves good things and enjoys sharing them, but only if you respect it. He is a wealth of information and is only too willing to help where he can.We consider this our NYC home.  ",SoHo Loft - Entire Floor,SoHo,New York City,New York,United States,Entire home/apt,585,365
36792814,2013-04-03,"I am grateful to have had a place to live while figuring out NY. Loydeen wasn't home during my stay, therefore, 2 other travelers I lived with and the vibe was very comfortable living with them. The view of the city was nice (be careful no screen, don't lean out to far). I'd recommend taking a look at the apt before deciding, just to make sure the space you are renting and cleanliness is ok with you. Also, you would be able to get a feel of the building and the area in general. You should be fine, if you know how to carry yourself on the streets.positive note: the 125th 4,5,6 train is 3 blocks up, tremendous! There is no AC in any of the rooms, only in the living room, so hopefully you have a fan & thats sufficient for you. The room, I rented had someone else things in it that took half the closet space and the entire under the bed space. Broken, old dressers with someone else dirty things in them. So, make sure you take it all in account before you pay the price you might pay somewhere else for more space and cleaner bedskirts, bathrooms, building, laundry facilities, etc.. Parking is unmanageable, looking for hours in the middle of the night.. wracked up $800 worth of tickets because we can't park in the lot at the building because we are there illegally (so says the association). However, the front desk guys, not sure what they do really lol are VERY nice and helpful. Helping me move out and always asking about my wellbeing and living situation. Overall, wherever you are, be there fully and be grateful. But this was a stretch for me, as I've never lived like this before. Living with 3 people and one bathroom is also a situation but you get what you sign up for. Best of luck! Loydeen in general on the 2 days I saw her, seemed structured. ;) Thanks for having me and doing your best! May your days and travels be blessed and full of joy. ~April ",Amazing City Views rm in Lux bldg,East Harlem,New York City,New York,United States,Private room,65,335
35399909,2013-05-24,Warm and cosy place located beside a beautiful park! Nicely kept and clean. Thanks to Susie for being a gracious and responsive host! ,South Yarra Park Paradise,Melbourne,Melbourne,Victoria,Australia,Entire home/apt,131,192
11228110,2012-01-08,"We had a great time at Andys flat. Clean flat, great mattress, clean towels. Flat is quite spacious, bathroom is small (but good shower). Nice terrace with great view.Great location, delicious icecream just around the corner, bars and cafes very close. Would definetly stay there again. ",1BD Terrace with Great City Views ,Sydney,Sydney,New South Wales,Australia,Entire home/apt,77,4
41199627,2012-06-17,"Pauline's home was beautiful and just as you see it in the pictures.  The view of the canal was amazing.  Often we'd leave home later than planned because we would  just be enjoying the view from the house.  The apartment was very clean and well ventilated.Our flight was delayed and we reached our destination nearly 2 hours late.  As we didnt have international calling, we were using airport wifi to communicate with Pauline.  Her response was always prompt and positive.  She was right there at the tram station to welcome us even though we were late.When we do go back to Amsterdam, it definitely Pauline's place for us (hopefully if it isn't booked already) :)","Cozy apt, fab view, next to centre!",De Baarsjes - Oud-West,Amsterdam,North Holland,The Netherlands,Entire home/apt,85,271
868837,2012-03-16,"As a shrewd NYC real estate broker, I know how to identify a good apartment.  Our first time to Paris and we really wanted an apartment we knew would be in a great location, close to everything, clean, and well priced.  We were absolutely not disappointed in any way.  The apartment is exactly as pictured, everything is in perfect condition, theres a convenient washing machine in the kitchen, the closet allows for lots of clothes, the kitchen is totally modern and well stocked with utensils and cookware (we cooked several full scale meals), modern bath, the apartment is bright and airy, and the list goes on.  We were a bit nervous about the location at first, but again we were pleasantly surprised.  The neighborhood is very nice, super charming, close walking distance to everything, there's a pharmacy, a butcher, and a bakery right on the corner, and there is the coolest street market a block away.  Angie is a wonderful, attentive host who responded immediately when we had an issue with using multiple devices on the internet while we were looking up a recipe.  She had the problem solved before we were finished cooking dinner!  It was such a nice place to come home to after a long day of sight seeing.  I will stay here again for sure on return visits and I would absolutely suggest it to my closest friends. A++",1B Ternes close to Champs Elysees,Batignolles-Monceau,Paris,Île-de-France,France,Entire home/apt,75,330
15195153,2014-12-13,"Spent two nights at this very lovely and stylish flat. Great condition and great location! The hosts had prepared everything for me prior to arrival, which was also nice. Overall a good few days I spent in the flat, however one pretty big let down, was the mattress which was very hard and uncomfortable, and unfortunately left me with two nights of bad sleep, and a sore back :/  ",Creative apartment,Theaterbuurt-Meir,Antwerp,Flemish Region,Belgium,Entire home/apt,65,293
31256446,2013-10-08,Such a lovely place. The atelier was much bigger and nicer than I expected. The hosts were warm and welcoming. They offered me tea or coffee and I felt at home right away. It is so bright and airy up there and very comfortable.,Just across the Royal Palace! ,Bruxelles,Brussels,Brussels,Belgium,Private room,24,334
33501216,2012-09-22,"Sandra was very welcoming and helpful with all of our questions! The room is big and comfortable. Sandra's place is in a beautiful location, only a few minutes to the beach and some lovely bars and restaurants! We will definitely be recommending Sandra's place! Best wishes from Kevin and Elly",Escape to & Relax 4 blocks to Beach,Playa del Rey,Los Angeles,California,United States,Private room,95,127
34169918,2014-09-07,Great! Lovely little place in the heart of the area! Walking distance to everything you want.,Location studio,Hôtel-de-Ville,Paris,Île-de-France,France,Private room,70,341
28002567,2012-12-08,Janet's home was most welcoming and filled with quality items.  I really enjoyed the proximity to the sea-side and an extensive walking area.,Rooms with a view in Rozelle Sydney,Leichhardt,Sydney,New South Wales,Australia,Entire home/apt,160,0
44808416,2013-10-09,"Living at Pauls house has been great!the room and bathroom are perfect and Paul is a really nice person and easy to live with very helpful.If you go to bondi,  pauls house is an awesome place to stay!","Large double room, mod apartment.",Waverley,Sydney,New South Wales,Australia,Private room,75,365
39361031,2014-04-17,"Even though I didn't meet LC, all worked out well. The room was exactly as advertised. ",Comfortable Private Room .b,Schloß Charlottenburg,Berlin,Berlin,Germany,Private room,30,176
21220941,2014-04-11,Very special and quiet place in central London. The room itself is cosy with no knickknack. If you expect a 3 star hotel standard for that price you should book a hotel room instead.Mardi did always reply fast and gave us a warm welcome. The other two tenants in the house were very quiet. ,Double room in Pretty mews house,Westminster,London,England,United Kingdom,Private room,100,332
47990561,2014-10-12,This place is a perfect location to stay in Chicago. The place had everything we needed and a market across the street. Marcus is a very laid back host and was easy to communicate with. The sundeck has an amazing view both morning and night. ,Loop 1 Bedroom with Free Parking,Near North Side,Chicago,Illinois,United States,Entire home/apt,200,304
26626714,2012-08-16,"Mike was a great host. He was there when we arrived to help us get settled and gave us advice on where to go and what to do during Mardi Gras! The studio is in an older neighborhood in New Orleans but is modern, comfortable, and is great if you need a place to rest your head after a long day of exploring.  Plus it is just a short walk to the streetcar and to Magazine Street with all kinds of shops and restaurants. ",Studio Loft  + Streetcar +,Central City,New Orleans,Louisiana,United States,Entire home/apt,130,151
17887404,2013-02-07,"Staying at Sigrid's apartment was wonderful. She was able to be flexible with me on my arrival time and very friendly and welcoming. She left towels and even shampoo on the bed for me and fresh flowers everywhere. The post description is accurate. It really is a perfect little apartment for a getaway. The location could not be more convenient- it is a 2 minute walk through a cute neighborhood to the tram and even through it is short walk to canals and Heineken and the museums and Vondelpaark, it is nice and quiet in her neighborhood. I would highly recommend it!",Perfect nice apartment top location,Zuid,Amsterdam,North Holland,The Netherlands,Entire home/apt,75,301
1055937,2012-01-04,"Great place, great location, great host. I can only recommend it! ",Theatreland Central London,Camden,London,England,United Kingdom,Private room,60,335
9098434,2012-06-27,"We had a great time at the apartment of Sean. It was exceptionally clean and very comfortable. Sean was very hospitable, easy to contact and quick in his response. Although the apartment was not located in the popular centre of Williamsburg the location was very convenient for traveling to Manhattan but also to other interesting area's of the city.We most definitely recommend this apartment to discover New York!","Peaceful with Windows, Brooklyn Apt",Williamsburg,New York City,New York,United States,Entire home/apt,139,206
27250360,2014-10-31,Absolutely wonderful. The host is amazing and incredibly friendly. One of my best airbnb experiences. ,".LA RAMBLA ""BARRIO GOTICO""BARCELONA",el Barri Gòtic,Barcelona,Catalonia,Spain,Entire home/apt,35,305
43354819,2014-02-24,trang aka tizzy was very good host.  she met us @ front of building & escorted us to the parking spot & then to the apt.  during our visit she responded quickly to small problems such as lack of coffee maker & air conditioner filter pluggage.  the apt was clean.our only complaint would be the noisy neighbors across the hall that love to party on the weekend.,"2BR NEW CONDO, FREE PARKING & Wi-Fi",South Parkdale,Toronto,Ontario,Canada,Entire home/apt,135,320
11943988,2012-07-14,"Great friendly host, great room, quiet road, not far from everything","London, Big Double Room - Central ",Wandsworth,London,England,United Kingdom,Private room,40,72
